Id,preco
1827,388575.62
1828,577447.44
1829,1777172.9
1830,1019422.0
1831,390324.22
1832,1241547.2
1833,1087021.0
1834,1375808.4
1835,295109.1
1836,328305.3
1837,1836249.8
1838,397097.94
1839,314810.2
1840,986896.5
1841,615834.94
1842,309195.9
1843,379732.12
1844,594730.75
1845,271542.3
1846,1607533.6
1847,394303.9
1848,1009563.3
1849,1911728.1
1850,332449.72
1851,381452.22
1852,563777.75
1853,961587.1
1854,426928.44
1855,653329.75
1856,766104.75
1857,1311432.8
1858,302891.53
1859,463136.6
1860,843335.1
1861,1852330.9
1862,764352.56
1863,251425.55
1864,336237.34
1865,1088601.0
1866,322564.75
1867,311474.75
1868,326641.97
1869,1432237.4
1870,239435.36
1871,406441.97
1872,628289.7
1873,844743.75
1874,1015993.0
1875,644848.06
1876,1727856.9
1877,661675.56
1878,599188.44
1879,809026.7
1880,1686915.5
1881,273169.56
1882,438767.5
1883,818606.1
1884,1091994.9
1885,457218.22
1886,505655.4
1887,828094.5
1888,194382.23
1889,236510.94
1890,916035.06
1891,391227.94
1892,600600.4
1893,259389.33
1894,552397.94
1895,513702.1
1896,584558.5
1897,1250627.5
1898,931143.1
1899,936853.56
1900,422372.47
1901,411314.16
1902,390907.94
1903,1669800.4
1904,548512.75
1905,529705.56
1906,567028.1
1907,333510.34
1908,1176914.8
1909,824749.6
1910,713289.06
1911,597908.6
1912,650998.7
1913,237741.83
1914,293427.8
1915,843683.44
1916,674275.7
1917,664270.4
1918,506404.4
1919,1061210.5
1920,188407.3
1921,865176.3
1922,1333644.5
1923,909821.3
1924,416393.66
1925,447047.8
1926,1250950.8
1927,340962.16
1928,300020.94
1929,524544.8
1930,1756734.6
1931,1322509.0
1932,850583.56
1933,439770.4
1934,324191.22
1935,412897.22
1936,1828142.2
1937,556334.0
1938,1095772.4
1939,1023090.9
1940,383712.5
1941,279298.97
1942,305923.16
1943,896133.7
1944,316959.3
1945,374332.28
1946,533072.56
1947,894942.25
1948,699142.7
1949,379600.7
1950,541427.44
1951,552012.44
1952,550135.2
1953,441376.7
1954,591870.56
1955,314658.9
1956,520533.28
1957,296276.28
1958,727632.2
1959,922916.75
1960,401302.4
1961,680723.2
1962,620487.44
1963,345386.22
1964,235817.47
1965,233179.06
1966,633436.7
1967,394400.94
1968,956163.56
1969,804140.6
1970,193699.2
1971,710478.44
1972,535603.1
1973,462042.53
1974,465041.94
1975,1062757.1
1976,384167.25
1977,213496.08
1978,394062.94
1979,863655.4
1980,445971.75
1981,1476425.2
1982,617564.6
1983,1376641.8
1984,1032082.1
1985,465041.94
1986,343203.72
1987,379256.6
1988,850687.4
1989,532077.06
1990,906685.75
1991,187344.62
1992,283093.0
1993,269624.5
1994,1580841.8
1995,521214.8
1996,364000.22
1997,406146.3
1998,800701.56
1999,328243.0
